n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,armin,0.75,500,True,True,1.0667322646403643,1.0,0.30431199073791504,0.5016350703741881,1.0,1
0,optimal,1.0,0,True,True,3.854291300830625,1.0,0.02643299102783203,0.5005142476946294,1.0,1
2,armin,0.75,100,True,True,4.684421364248792,1.2153781327423978,0.08554506301879883,0.6105843834119719,1.0,1
2,armin,0.75,200,True,True,4.63640554339685,1.202920376671497,0.17265987396240234,0.6047819658486256,0.75,1
2,armin,0.75,300,True,True,4.707654514025011,1.2214059982986964,0.31307196617126465,0.6135138765701448,1.0,1
2,armin,0.75,400,True,True,4.664872294315398,1.2103061056412854,0.3629720211029053,0.6084897479500384,0.75,1
2,armin,0.75,500,True,True,4.664872294315398,1.2103061056412854,0.5158360004425049,0.6084897479500384,0.75,1
0,optimal,1.0,0,True,True,2.407636508232495,1.0,0.021071910858154297,0.5001788327020014,1.0,1
2,armin,0.75,100,True,True,2.9456558816721374,1.2234637045916104,0.08093094825744629,0.5720047199212916,0.75,1
2,armin,0.75,200,True,True,2.91941857689377,1.2125661689010467,0.15959501266479492,0.5681966067382737,0.75,1
2,armin,0.75,300,True,True,2.971854229657069,1.2343450597693337,0.35056209564208984,0.5741085467233888,1.0,1
2,armin,0.75,400,True,True,2.971854229657069,1.2343450597693337,0.3049769401550293,0.5741085467233888,1.0,1
2,armin,0.75,500,True,True,2.974122632590685,1.235287229787881,0.5227489471435547,0.5758043217180246,0.75,1
0,optimal,1.0,0,True,True,5.406212231786181,1.0,0.01706099510192871,0.5021713563750474,1.0,1
2,armin,0.75,100,True,False,5.1623166314962,0.9548860477848092,0.06546688079833984,0.4756782205174763,1.0,1
2,armin,0.75,200,True,False,5.1623166314962,0.9548860477848092,0.15658116340637207,0.4756782205174763,1.0,1
2,armin,0.75,300,True,False,5.185685243524107,0.9592085958140024,0.2582240104675293,0.47892874636046445,1.0,1
2,armin,0.75,400,True,False,5.185685243524107,0.9592085958140024,0.293302059173584,0.47892874636046445,1.0,1
2,armin,0.75,500,True,False,5.1534669583767245,0.9532491025928608,0.5793678760528564,0.47382714606455145,1.0,1
0,optimal,1.0,0,True,True,2.8591746470394224,1.0,0.016124963760375977,0.5006874021482088,1.0,1
2,armin,0.75,100,True,True,2.9512216167815986,1.0321935457274314,0.07431793212890625,0.5092956767181878,1.0,1
2,armin,0.75,200,True,True,3.1019053966117296,1.0848953909911192,0.17016911506652832,0.5213565867497418,1.0,1
2,armin,0.75,300,True,True,3.0532705444403687,1.0678852890647748,0.38001203536987305,0.5178984422557122,1.0,1
2,armin,0.75,400,True,True,3.0532705444403687,1.0678852890647748,0.42783212661743164,0.5178984422557122,1.0,1
2,armin,0.75,500,True,True,3.0796646835912727,1.077116673086116,0.5524070262908936,0.5209120970662557,1.0,1
0,optimal,1.0,0,True,True,0.4147705737198771,1.0,0.01697683334350586,0.501852196555234,1.0,1
2,armin,0.75,100,True,True,0.5225722355134115,1.25990672584777,0.0545039176940918,0.513476495755342,1.0,1
2,armin,0.75,200,True,True,0.5225722355134115,1.25990672584777,0.08273887634277344,0.513476495755342,1.0,1
2,armin,0.75,300,True,True,0.5225722355134115,1.25990672584777,0.20402097702026367,0.513476495755342,1.0,1
2,armin,0.75,400,True,True,0.5225722355134115,1.25990672584777,0.2255539894104004,0.513476495755342,1.0,1
2,armin,0.75,500,True,True,0.5225722355134115,1.25990672584777,0.2514829635620117,0.513476495755342,1.0,1
0,optimal,1.0,0,True,True,1.8366760019809045,1.0,0.016629934310913086,0.5014263375203778,1.0,1
2,armin,0.75,100,True,True,2.2785811027181904,1.2406004653301286,0.07533502578735352,0.5439384453867214,1.0,1
2,armin,0.75,200,True,True,2.3363960130557873,1.2720784779329186,0.1668078899383545,0.5497140061647565,1.0,1
2,armin,0.75,300,True,True,2.3062654530595594,1.2556735377236867,0.31656718254089355,0.5460890449259432,0.75,1
2,armin,0.75,400,True,True,2.2785811027181904,1.2406004653301286,0.3552861213684082,0.5439384453867214,1.0,1
2,armin,0.75,500,True,True,2.2785811027181904,1.2406004653301286,0.4442579746246338,0.5439384453867214,1.0,1
0,optimal,1.0,0,True,True,1.1476337645508992,1.0,0.020529985427856445,0.5006573326766861,1.0,1
2,armin,0.75,100,True,True,1.2462326334463416,1.0859149250754458,0.06486892700195312,0.5177487014833756,0.3333333333333333,1
2,armin,0.75,200,True,True,1.3402707541915706,1.167855805215051,0.13428497314453125,0.5293499375305604,0.3333333333333333,1
2,armin,0.75,300,True,True,1.2462326334463416,1.0859149250754458,0.1852569580078125,0.5177487014833756,0.3333333333333333,1
2,armin,0.75,400,True,True,1.2951039308662233,1.128499326937312,0.32901787757873535,0.519688221220989,0.6666666666666666,1
2,armin,0.75,500,True,True,1.3402707541915706,1.167855805215051,0.46030378341674805,0.5293499375305604,0.3333333333333333,1
0,optimal,1.0,0,True,True,1.0545868110172028,1.0,0.016595125198364258,0.5011544161627236,1.0,1
2,armin,0.75,100,True,True,1.689511159972383,1.6020598231669174,0.06758904457092285,0.579462744904932,0.5,1
2,armin,0.75,200,True,True,1.806322893138131,1.7128252262095336,0.10765290260314941,0.5945040098641823,0.5,1
2,armin,0.75,300,True,True,1.8011715912248512,1.7079405625104769,0.18353700637817383,0.5913306420651485,0.5,1
2,armin,0.75,400,True,True,1.7500454841884374,1.6594608105333968,0.3015899658203125,0.5856865602802566,0.6666666666666666,1
2,armin,0.75,500,True,True,1.753368566117763,1.6626118853378695,0.3086879253387451,0.5858806940637331,0.5,1
0,optimal,1.0,0,True,True,1.7845013528808469,1.0,0.02420496940612793,0.5003935202651314,1.0,1
2,armin,0.75,100,True,True,2.0043311039172997,1.1231883353193126,0.09061193466186523,0.5266415859318605,0.6666666666666666,1
2,armin,0.75,200,True,True,2.060299431147223,1.1545519020319799,0.23900294303894043,0.532656706723404,0.6666666666666666,1
2,armin,0.75,300,True,True,2.060299431147223,1.1545519020319799,0.35720300674438477,0.532656706723404,0.6666666666666666,1
2,armin,0.75,400,True,True,2.0043311039172997,1.1231883353193126,0.5248610973358154,0.5266415859318605,0.6666666666666666,1
2,armin,0.75,500,True,True,2.060299431147223,1.1545519020319799,0.4386098384857178,0.532656706723404,0.6666666666666666,1
0,optimal,1.0,0,True,True,1.7912252279964413,1.0,0.021759033203125,0.5011631081945112,1.0,1
2,armin,0.75,100,True,True,2.0152968123191135,1.1250940310690607,0.07901287078857422,0.5273447070581093,0.75,1
2,armin,0.75,200,True,True,1.9616397486960826,1.0951385219659153,0.21152281761169434,0.5217671161213377,0.75,1
2,armin,0.75,300,True,True,2.0152968123191135,1.1250940310690607,0.25217413902282715,0.5273447070581093,0.75,1
2,armin,0.75,400,True,True,1.988033887846986,1.1098737650489008,0.3494389057159424,0.5247787781094106,0.75,1
2,armin,0.75,500,True,True,1.988033887846986,1.1098737650489008,0.45799899101257324,0.5247787781094106,0.75,1
0,optimal,1.0,0,True,True,0.8105759446726855,1.0,0.02038717269897461,0.5011444044816353,1.0,1
2,armin,0.75,100,True,True,1.9155246105663764,2.363164886838425,0.06546902656555176,0.6373855880086436,0.6666666666666666,1
2,armin,0.75,200,True,True,1.8075438517245268,2.22995002948727,0.11229991912841797,0.623680770017613,0.75,1
2,armin,0.75,300,True,True,1.9320960931653288,2.3836089707121997,0.2248680591583252,0.6396016881102917,0.6666666666666666,1
2,armin,0.75,400,True,True,1.9491295864334184,2.4046230328491753,0.3095059394836426,0.6428865937146033,0.3333333333333333,1
2,armin,0.75,500,True,True,1.9320960931653288,2.3836089707121997,0.3756999969482422,0.6396016881102917,0.6666666666666666,1
0,optimal,1.0,0,True,True,3.768104874222454,1.0,0.031418800354003906,0.5002185795845635,1.0,1
2,armin,0.75,100,True,True,4.891573853174192,1.298152258616094,0.0928499698638916,0.6167264390717097,0.75,1
2,armin,0.75,200,True,True,4.797535732428963,1.273195914808218,0.1431870460510254,0.6056745801379769,0.75,1
2,armin,0.75,300,True,True,4.797535732428963,1.273195914808218,0.265794038772583,0.6056745801379769,0.75,1
2,armin,0.75,400,True,True,4.842121595340919,1.285028351643235,0.33089399337768555,0.611880645007413,0.75,1
2,armin,0.75,500,True,True,4.842121595340919,1.285028351643235,0.494495153427124,0.611880645007413,0.75,1
0,optimal,1.0,0,True,True,1.2178310452371164,1.0,0.019577980041503906,0.5022383477251797,1.0,1
2,armin,0.75,100,True,True,1.2557371674486164,1.031125928641538,0.07134008407592773,0.5057016110097501,1.0,1
2,armin,0.75,200,True,True,1.2395656803980348,1.0178470036922787,0.09047389030456543,0.5052563792297154,1.0,1
2,armin,0.75,300,True,True,1.2395656803980348,1.0178470036922787,0.24077796936035156,0.5052563792297154,1.0,1
2,armin,0.75,400,True,True,1.2627191961228519,1.036859095571008,0.2853870391845703,0.5082740277180925,1.0,1
2,armin,0.75,500,True,True,1.2557371674486164,1.031125928641538,0.42212700843811035,0.5057016110097501,1.0,1
0,optimal,1.0,0,True,True,1.5460032687784402,1.0,0.013303995132446289,0.5001302811214227,1.0,1
2,armin,0.75,100,True,True,2.1453568019038745,1.387679344041108,0.07293987274169922,0.5492069551951424,0.5,1
2,armin,0.75,200,True,True,2.0875418915662767,1.3502829739912052,0.17672491073608398,0.5434302924292431,0.5,1
2,armin,0.75,300,True,True,2.05756375942702,1.330892243877844,0.1908550262451172,0.5409048153072786,0.5,1
2,armin,0.75,400,True,True,2.1252700678297973,1.3746866586569764,0.3956949710845947,0.5472827962179974,0.5,1
2,armin,0.75,500,True,True,2.118121652941113,1.3700628554393206,0.46020007133483887,0.5453829199291755,0.5,1
0,optimal,1.0,0,True,True,0.6422872344368017,1.0,0.019047021865844727,0.5019974495171711,1.0,1
2,armin,0.75,100,True,True,0.6604286135586639,1.0282449629218766,0.05685019493103027,0.5055294301584088,0.75,1
2,armin,0.75,200,True,True,0.7166250757385546,1.1157392476699883,0.11340689659118652,0.5105818475756998,0.75,1
2,armin,0.75,300,True,True,0.7062098947034475,1.0995234792774564,0.13420486450195312,0.509812799543597,0.75,1
2,armin,0.75,400,True,True,0.7166250757385546,1.1157392476699883,0.2535362243652344,0.5105818475756998,0.75,1
2,armin,0.75,500,True,True,0.7166250757385546,1.1157392476699883,0.28903818130493164,0.5105818475756998,0.75,1
0,optimal,1.0,0,True,True,2.6168871592818634,1.0,0.014852046966552734,0.5045240175925219,1.0,1
2,armin,0.75,100,True,False,2.4968446018063375,0.9541277287980318,0.07416296005249023,0.4222182009150226,0.75,1
2,armin,0.75,200,True,False,2.6939943818555028,1.029465245492205,0.21505188941955566,0.4430956372015388,0.75,1
2,armin,0.75,300,True,False,2.5999562611102736,0.9935301382363632,0.3436300754547119,0.43165103938233507,0.75,1
2,armin,0.75,400,True,False,2.6939943818555028,1.029465245492205,0.3693718910217285,0.4430956372015388,0.75,1
2,armin,0.75,500,True,False,2.6939943818555028,1.029465245492205,0.7969889640808105,0.4430956372015388,0.75,1
0,optimal,1.0,0,True,True,3.338344164409718,1.0,0.023015975952148438,0.5031545288874166,1.0,1
2,armin,0.75,100,True,True,3.4048979753129913,1.0199361742305684,0.05331897735595703,0.5072719373248373,0.75,1
2,armin,0.75,200,True,True,3.338344164409718,1.0,0.10371613502502441,0.5031545288874166,1.0,1
2,armin,0.75,300,True,True,3.420393278554414,1.024577787700689,0.163038969039917,0.5147778210462697,1.0,1
2,armin,0.75,400,True,True,3.420393278554414,1.024577787700689,0.2785170078277588,0.5147778210462697,1.0,1
2,armin,0.75,500,True,True,3.420393278554414,1.024577787700689,0.28548192977905273,0.5147778210462697,1.0,1
0,optimal,1.0,0,True,True,1.903173219750681,1.0,0.02392721176147461,0.5006671653866532,1.0,1
2,armin,0.75,100,True,True,2.2471311290026796,1.180728640820754,0.08014988899230957,0.5459864742077521,1.0,1
2,armin,0.75,200,True,True,2.1036637472287256,1.1053453912641273,0.14120197296142578,0.527182341608013,1.0,1
2,armin,0.75,300,True,True,2.1036637472287256,1.1053453912641273,0.2738809585571289,0.527182341608013,1.0,1
2,armin,0.75,400,True,True,2.18086265370933,1.1459086493425055,0.3347480297088623,0.5311619147507857,1.0,1
2,armin,0.75,500,True,True,2.21146540902226,1.161988507442305,0.6927869319915771,0.5387588092912539,1.0,1
0,optimal,1.0,0,True,True,1.494444092319207,1.0,0.018635988235473633,0.5003557083141634,1.0,1
2,armin,0.75,100,True,True,2.2006734966014085,1.4725699729497501,0.07179403305053711,0.5500810116103998,0.75,1
2,armin,0.75,200,True,True,2.0671751299409697,1.3832401898239963,0.12453794479370117,0.538591371830837,0.5,1
2,armin,0.75,300,True,True,2.2449880228202175,1.5022228227596335,0.22302007675170898,0.5506840906975731,0.5,1
2,armin,0.75,400,True,True,2.170286789244906,1.4522368554295448,0.28827810287475586,0.5481575140385713,0.5,1
2,armin,0.75,500,True,True,2.193182636636525,1.4675575004167305,0.37119507789611816,0.5484451364086982,0.5,1
0,optimal,1.0,0,True,True,0.45874995048065653,1.0,0.014976024627685547,0.5019280010954269,1.0,1
2,armin,0.75,100,True,False,0.3296738417811335,0.7186351550244677,0.07708597183227539,0.45518991559389066,0.75,1
2,armin,0.75,200,True,False,0.35391418847305656,0.7714751535171654,0.1215369701385498,0.45908046718081774,0.75,1
2,armin,0.75,300,True,False,0.35391418847305656,0.7714751535171654,0.19426488876342773,0.45908046718081774,0.75,1
2,armin,0.75,400,True,False,0.35391418847305656,0.7714751535171654,0.3361928462982178,0.45908046718081774,0.75,0
2,armin,0.75,500,True,False,0.360159266741431,0.7850884046179691,0.302170991897583,0.4623175804271087,0.75,1
0,optimal,1.0,0,True,True,1.6182340165582285,1.0,0.015578985214233398,0.5002948237234289,1.0,1
2,armin,0.75,100,True,True,1.6530268502351406,1.0215004958002996,0.07497215270996094,0.503552013063252,1.0,1
2,armin,0.75,200,True,True,1.6182340165582285,1.0,0.13935494422912598,0.5002948237234289,1.0,1
2,armin,0.75,300,True,True,1.6530268502351406,1.0215004958002996,0.36301112174987793,0.503552013063252,1.0,1
2,armin,0.75,400,True,True,1.6530268502351406,1.0215004958002996,0.298306941986084,0.503552013063252,1.0,1
2,armin,0.75,500,True,True,1.6530268502351406,1.0215004958002996,0.39412498474121094,0.503552013063252,1.0,1
0,optimal,1.0,0,True,True,1.3143650642054223,1.0,0.013808965682983398,0.5048065825239119,1.0,1
2,armin,0.75,100,True,True,1.628221763976704,1.2387895937884035,0.07023096084594727,0.5092235267326404,0.5,1
2,armin,0.75,200,True,True,1.628221763976704,1.2387895937884035,0.1069791316986084,0.5092235267326404,0.5,1
2,armin,0.75,300,True,True,1.628221763976704,1.2387895937884035,0.26683592796325684,0.5092235267326404,0.5,1
2,armin,0.75,400,True,True,1.628221763976704,1.2387895937884035,0.33464694023132324,0.5092235267326404,0.5,1
2,armin,0.75,500,True,True,1.628221763976704,1.2387895937884035,0.4147379398345947,0.5092235267326404,0.5,1
0,optimal,1.0,0,True,True,0.0499413526345691,1.0,0.009426116943359375,0.5069672588244251,1.0,1
2,armin,0.75,100,True,True,0.0499413526345691,1.0,0.05674314498901367,0.5069672588244251,1.0,0
2,armin,0.75,200,True,True,0.0499413526345691,1.0,0.10337114334106445,0.5069672588244251,1.0,1
2,armin,0.75,300,True,True,0.0499413526345691,1.0,0.1305990219116211,0.5069672588244251,1.0,1
2,armin,0.75,400,True,True,0.0499413526345691,1.0,0.15677809715270996,0.5069672588244251,1.0,0
2,armin,0.75,500,True,True,0.0499413526345691,1.0,0.30109405517578125,0.5069672588244251,1.0,1
0,optimal,1.0,0,True,True,0.49658839260352394,1.0,0.012712955474853516,0.5023329237685938,1.0,1
2,armin,0.75,100,True,True,0.5179383154026915,1.0429931974189606,0.05708003044128418,0.5063476654810055,0.6666666666666666,1
2,armin,0.75,200,True,True,0.49658839260352394,1.0,0.0934910774230957,0.5023329237685938,1.0,1
2,armin,0.75,300,True,True,0.5017396945168038,1.0103733836513424,0.13426899909973145,0.5056195956875242,1.0,1
2,armin,0.75,400,True,True,0.5017396945168038,1.0103733836513424,0.16660404205322266,0.5056195956875242,1.0,1
2,armin,0.75,500,True,True,0.5017396945168038,1.0103733836513424,0.27167701721191406,0.5056195956875242,1.0,1
0,optimal,1.0,0,True,True,6.592683855416412,1.0,0.024437904357910156,0.5044477341364975,1.0,1
2,armin,0.75,100,True,False,6.481639807221196,0.9831564730494418,0.07035398483276367,0.4948090559123134,1.0,1
2,armin,0.75,200,True,False,6.481639807221196,0.9831564730494418,0.11478185653686523,0.4948090559123134,1.0,1
2,armin,0.75,300,True,False,6.481639807221196,0.9831564730494418,0.3153038024902344,0.4948090559123134,1.0,1
2,armin,0.75,400,True,False,6.481639807221196,0.9831564730494418,0.2787919044494629,0.4948090559123134,1.0,1
2,armin,0.75,500,True,False,6.481639807221196,0.9831564730494418,0.5465788841247559,0.4948090559123134,1.0,1
0,optimal,1.0,0,True,True,3.076304572512973,1.0,0.02477717399597168,0.5000323148732745,1.0,1
2,armin,0.75,100,True,False,2.421083554022972,0.7870103551044805,0.08045601844787598,0.4160464187017284,1.0,1
2,armin,0.75,200,True,False,2.421083554022972,0.7870103551044805,0.16999387741088867,0.4160464187017284,1.0,1
2,armin,0.75,300,True,False,2.421083554022972,0.7870103551044805,0.19644498825073242,0.4160464187017284,1.0,1
2,armin,0.75,400,True,False,2.421083554022972,0.7870103551044805,0.32069993019104004,0.4160464187017284,1.0,1
2,armin,0.75,500,True,False,2.421083554022972,0.7870103551044805,0.43117594718933105,0.4160464187017284,1.0,1
0,optimal,1.0,0,True,True,1.8331751627452482,1.0,0.01941990852355957,0.5017442072371996,1.0,1
2,armin,0.75,100,True,True,2.7328368959313947,1.4907669225884936,0.08356785774230957,0.6101252153123067,0.5,1
2,armin,0.75,200,True,True,3.0194849157482473,1.6471338784813427,0.1308269500732422,0.6309346786568855,0.5,1
2,armin,0.75,300,True,True,2.9181838109287117,1.5918739628561314,0.3151860237121582,0.6200401073338728,0.5,1
2,armin,0.75,400,True,True,3.0194849157482473,1.6471338784813427,0.3202250003814697,0.6309346786568855,0.5,1
2,armin,0.75,500,True,True,3.252618835441913,1.7743088066778054,0.49802684783935547,0.6300591692153673,0.5,1
0,optimal,1.0,0,True,True,0.026003941769504935,1.0,0.0156400203704834,0.5004629062245619,1.0,1
2,armin,0.75,100,True,True,0.10979977370021513,4.222428071615602,0.05138802528381348,0.5146588591142915,0.0,1
2,armin,0.75,200,True,True,0.21109382706148705,8.11776264277898,0.1263430118560791,0.534620980761488,0.0,0
2,armin,0.75,300,True,True,0.19145385099098783,7.362493451493094,0.12368512153625488,0.5280731315321611,0.0,1
2,armin,0.75,400,True,True,0.17733662650306414,6.819605584220637,0.22626900672912598,0.5235838090354271,0.3333333333333333,0
2,armin,0.75,500,True,True,0.17910191452512905,6.887490985507572,0.33709001541137695,0.5247954389501024,0.0,1
0,optimal,1.0,0,True,True,0.6419079117191884,1.0,0.019677162170410156,0.500837531390286,1.0,1
2,armin,0.75,100,True,True,1.1661244631454462,1.8166538250358624,0.06873083114624023,0.5536841667086629,0.6666666666666666,1
2,armin,0.75,200,True,True,1.1661244631454462,1.8166538250358624,0.13335394859313965,0.5536841667086629,0.6666666666666666,1
2,armin,0.75,300,True,True,1.1266924906332747,1.7552244957001903,0.21469688415527344,0.5504622590933566,1.0,1
2,armin,0.75,400,True,True,1.1661244631454462,1.8166538250358624,0.25298094749450684,0.5536841667086629,0.6666666666666666,1
2,armin,0.75,500,True,True,1.2086594053520363,1.8829171338844337,0.36156296730041504,0.5556032108531099,0.6666666666666666,1
0,optimal,1.0,0,True,True,2.8870772425752653,1.0,0.02495408058166504,0.5007046652975286,1.0,1
2,armin,0.75,100,True,True,3.667323091096086,1.2702545803121095,0.08177304267883301,0.5890110520185788,1.0,1
2,armin,0.75,200,True,True,3.7399645080901527,1.2954154647951552,0.1915910243988037,0.5909874152580175,1.0,1
2,armin,0.75,300,True,True,3.667323091096086,1.2702545803121095,0.219620943069458,0.5890110520185788,1.0,1
2,armin,0.75,400,True,True,3.545328063281409,1.2279990334165725,0.3330719470977783,0.5744965009329392,1.0,1
2,armin,0.75,500,True,True,3.778473659245072,1.3087539202361913,0.4351310729980469,0.5938957051932927,1.0,1
0,optimal,1.0,0,True,True,1.1398877769995281,1.0,0.015285015106201172,0.5044146373918095,1.0,1
2,armin,0.75,100,True,False,0.9895043904946336,0.8680717615020476,0.06687688827514648,0.48561454106425905,0.75,1
2,armin,0.75,200,True,False,0.9895043904946336,0.8680717615020476,0.1748061180114746,0.48561454106425905,0.75,1
2,armin,0.75,300,True,False,1.0061850202165261,0.8827053333838342,0.2279820442199707,0.4871988594837037,0.75,1
2,armin,0.75,400,True,False,1.0156086600508665,0.8909724979455472,0.32521700859069824,0.4862402660072014,0.6666666666666666,1
2,armin,0.75,500,True,False,0.9895043904946336,0.8680717615020476,0.45154905319213867,0.48561454106425905,0.75,1
0,optimal,1.0,0,True,True,3.2051552171124698,1.0,0.022027969360351562,0.5002353239791792,1.0,1
2,armin,0.75,100,True,True,3.432120032536192,1.0708124256235538,0.06765604019165039,0.5060705491942776,0.3333333333333333,1
2,armin,0.75,200,True,True,3.432120032536192,1.0708124256235538,0.16166186332702637,0.5060705491942776,0.3333333333333333,1
2,armin,0.75,300,True,True,3.4419468634712476,1.0738783710363031,0.24558305740356445,0.5093270144854652,0.6666666666666666,1
2,armin,0.75,400,True,True,3.432120032536192,1.0708124256235538,0.3000349998474121,0.5060705491942776,0.3333333333333333,1
2,armin,0.75,500,True,True,3.432120032536192,1.0708124256235538,0.38008689880371094,0.5060705491942776,0.3333333333333333,1
0,optimal,1.0,0,True,True,0.24866545942536522,1.0,0.010519981384277344,0.5009995529590994,1.0,1
2,armin,0.75,100,True,True,0.8340216687727472,3.3539908224490325,0.05953097343444824,0.5702961532945546,1.0,1
2,armin,0.75,200,True,True,0.8340216687727472,3.3539908224490325,0.12289786338806152,0.5702961532945546,1.0,1
2,armin,0.75,300,True,True,0.8340216687727472,3.3539908224490325,0.1804189682006836,0.5702961532945546,1.0,1
2,armin,0.75,400,True,True,0.8340216687727472,3.3539908224490325,0.28327488899230957,0.5702961532945546,1.0,0
2,armin,0.75,500,True,True,0.8725482078944735,3.5089240375837614,0.31553196907043457,0.5724762501036411,0.75,0
0,optimal,1.0,0,True,True,3.0401726167636767,1.0,0.02278280258178711,0.5011307388766244,1.0,1
2,armin,0.75,100,True,True,3.3116739332545575,1.089304572705447,0.06323719024658203,0.5245273010774745,0.75,1
2,armin,0.75,200,True,True,3.346436552275609,1.1007389954843934,0.1424250602722168,0.5284008880248623,0.75,1
2,armin,0.75,300,True,True,3.3657739512063416,1.1070996208068191,0.22766995429992676,0.5303106140924582,0.75,1
2,armin,0.75,400,True,True,3.38416472853913,1.1131488751259262,0.34738683700561523,0.5322710577854373,0.75,1
2,armin,0.75,500,True,True,3.346436552275609,1.1007389954843934,0.37746405601501465,0.5284008880248623,0.75,1
0,optimal,1.0,0,True,True,0.7979789143050915,1.0,0.011111974716186523,0.520989511553108,1.0,1
2,armin,0.75,100,True,True,0.7979789143050915,1.0,0.05424690246582031,0.520989511553108,1.0,1
2,armin,0.75,200,True,True,0.7979789143050915,1.0,0.09857892990112305,0.520989511553108,1.0,1
2,armin,0.75,300,True,True,0.7979789143050915,1.0,0.18383407592773438,0.520989511553108,1.0,1
2,armin,0.75,400,True,True,0.7979789143050915,1.0,0.2419440746307373,0.520989511553108,1.0,1
2,armin,0.75,500,True,True,0.7979789143050915,1.0,0.2509129047393799,0.520989511553108,1.0,1
0,optimal,1.0,0,True,True,1.1902015487135575,1.0,0.013808965682983398,0.5000660323817596,1.0,1
2,armin,0.75,100,True,True,1.4915674475330747,1.2532057693465881,0.07773590087890625,0.5361292794440755,0.75,1
2,armin,0.75,200,True,True,1.5043905875851817,1.26397969252453,0.1234889030456543,0.5394700610161063,0.75,1
2,armin,0.75,300,True,True,1.5043905875851817,1.26397969252453,0.23002314567565918,0.5394700610161063,0.75,1
2,armin,0.75,400,True,True,1.5043905875851817,1.26397969252453,0.3843209743499756,0.5394700610161063,0.75,1
2,armin,0.75,500,True,True,1.5043905875851817,1.26397969252453,0.37769603729248047,0.5394700610161063,0.75,1
0,optimal,1.0,0,True,True,1.7069792995969535,1.0,0.01953887939453125,0.5009757473452227,1.0,1
2,armin,0.75,100,True,True,2.057526187444551,1.2053609483901577,0.05794882774353027,0.5388684123980705,0.75,1
2,armin,0.75,200,True,True,2.053758877810724,1.2031539446879356,0.10002613067626953,0.5363100348657246,0.75,1
2,armin,0.75,300,True,True,2.087100375523571,1.2226864004832223,0.21137595176696777,0.5418669400318976,0.75,1
2,armin,0.75,400,True,True,2.057526187444551,1.2053609483901577,0.18899011611938477,0.5388684123980705,0.75,1
2,armin,0.75,500,True,True,2.057526187444551,1.2053609483901577,0.4261329174041748,0.5388684123980705,0.75,1
0,optimal,1.0,0,True,True,3.097151604383556,1.0,0.02371692657470703,0.5004901615145745,1.0,1
2,armin,0.75,100,True,True,3.150336403716847,1.0171721653076382,0.08413410186767578,0.5062919170979042,0.75,1
2,armin,0.75,200,True,True,3.1788463465407855,1.0263773791510893,0.18378400802612305,0.5115886829815706,0.75,1
2,armin,0.75,300,True,True,3.1595089476100533,1.0201337716688585,0.2613711357116699,0.5096732175328722,0.75,1
2,armin,0.75,400,True,True,3.1734441189725806,1.0246331224086815,0.3891310691833496,0.5101753327655889,0.75,1
2,armin,0.75,500,True,True,3.1788463465407855,1.0263773791510893,0.4671030044555664,0.5115886829815706,0.75,1
0,optimal,1.0,0,True,True,1.7463341015157017,1.0,0.022153854370117188,0.5052202603381293,1.0,1
2,armin,0.75,100,True,True,2.649990935872741,1.5174593072269076,0.08120298385620117,0.6145296987979089,0.5,1
2,armin,0.75,200,True,True,2.5331472099713435,1.4505513050296277,0.16143488883972168,0.6034552250113316,0.5,1
2,armin,0.75,300,True,True,2.6003235817363763,1.4890183839847533,0.19299697875976562,0.6094461472341146,0.5,1
2,armin,0.75,400,True,True,2.507970381306667,1.4361343451576165,0.23421597480773926,0.6012191136951348,0.5,1
2,armin,0.75,500,True,True,2.5840091692792315,1.479676292776098,0.5313479900360107,0.607221830079029,0.5,1
0,optimal,1.0,0,True,True,4.645601727171735,1.0,0.01536703109741211,0.5004926840443356,1.0,1
2,armin,0.75,100,True,True,5.216832067785577,1.12296153957253,0.09257316589355469,0.5506163428552158,0.75,1
2,armin,0.75,200,True,True,5.213008729920518,1.1221385379271898,0.23621201515197754,0.5486675916707613,0.75,1
2,armin,0.75,300,True,True,5.107146207571358,1.0993508500093943,0.2898828983306885,0.5372495266025402,0.75,1
2,armin,0.75,400,True,True,5.180517293446145,1.1151445168331442,0.593682050704956,0.5448684745374128,0.75,1
2,armin,0.75,500,True,True,5.180517293446145,1.1151445168331442,0.7330620288848877,0.5448684745374128,0.75,1
0,optimal,1.0,0,True,True,0.2840247757289717,1.0,0.012875080108642578,0.5027189004186667,1.0,1
2,armin,0.75,100,True,True,0.2840247757289717,1.0,0.04276895523071289,0.5027189004186667,1.0,1
2,armin,0.75,200,True,True,0.2840247757289717,1.0,0.12138605117797852,0.5027189004186667,1.0,0
2,armin,0.75,300,True,False,0.23408342309440264,0.8241655063140505,0.208204984664917,0.4931507398289371,0.5,0
2,armin,0.75,400,True,True,0.2840247757289717,1.0,0.20693206787109375,0.5027189004186667,1.0,1
2,armin,0.75,500,True,True,0.2840247757289717,1.0,0.3225250244140625,0.5027189004186667,1.0,0
0,optimal,1.0,0,True,True,0.33737071416347103,1.0,0.015951871871948242,0.5017754477440906,1.0,1
2,armin,0.75,100,True,True,0.9091845217066886,2.69491240210657,0.044525861740112305,0.5800679763902878,0.0,1
