n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,armin,0.5,100,True,False,1.376715771039088,0.8757427532835931,0.06763195991516113,0.47850526796652726,1.0,1
2,armin,0.6,100,True,False,1.4523836088253876,0.9238758262039213,0.06809401512145996,0.48820542169286174,1.0,1
2,armin,0.7,100,True,False,1.499220642702865,0.9536693346871871,0.07558298110961914,0.49400434335583265,1.0,1
2,armin,0.8,100,True,False,1.4871462278464396,0.945988677914676,0.06953787803649902,0.49208838223435325,1.0,1
0,optimal,1.0,0,True,True,2.9975804911188675,1.0,0.025639057159423828,0.5001025593752189,1.0,1
2,armin,0.4,100,True,True,3.0260472420374156,1.0094965759894983,0.10507798194885254,0.5039869634458926,1.0,1
2,armin,0.5,100,True,True,3.13384890383095,1.0454594674324222,0.07770609855651855,0.5156095293594929,1.0,1
2,armin,0.6,100,True,True,3.273627520057351,1.0920899471278074,0.08477783203125,0.5311123096325052,1.0,1
2,armin,0.7,100,True,True,3.410619043068638,1.137790645880405,0.0760810375213623,0.544577769011169,1.0,1
2,armin,0.8,100,True,True,3.689425410022296,1.230801114750114,0.07056713104248047,0.5731514112067623,1.0,1
0,optimal,1.0,0,True,True,2.0550266142890568,1.0,0.021728038787841797,0.50126803109602,1.0,1
2,armin,0.4,100,True,True,2.300044128022818,1.1192283895644464,0.0952911376953125,0.5275135344227254,1.0,1
2,armin,0.5,100,True,True,2.628762699247374,1.2791866932374514,0.12233304977416992,0.55956686466264,1.0,1
2,armin,0.6,100,True,True,2.7947231822468277,1.359945006460985,0.09887313842773438,0.5740864772905105,1.0,1
2,armin,0.7,100,True,True,2.8904959977551545,1.4065491792937832,0.06338310241699219,0.5858498838221308,1.0,1
2,armin,0.8,100,True,True,3.073204625217321,1.4954573356124181,0.08778810501098633,0.6053440692070884,1.0,1
0,optimal,1.0,0,True,True,0.7041204632603556,1.0,0.01561594009399414,0.5007534764302779,1.0,1
2,armin,0.4,100,True,True,0.7218590029847931,1.0251924786311437,0.10242009162902832,0.5020684699741451,1.0,1
2,armin,0.5,100,True,True,0.7297402462537852,1.0363855111876736,0.06956791877746582,0.5032970028379075,1.0,1
2,armin,0.6,100,True,True,0.7297402462537852,1.0363855111876736,0.0863192081451416,0.5032970028379075,1.0,1
2,armin,0.7,100,True,True,0.7297402462537852,1.0363855111876736,0.06740808486938477,0.5032970028379075,1.0,1
2,armin,0.8,100,True,True,0.7553940076608803,1.0728192789101851,0.0700380802154541,0.5052650104780537,0.75,1
0,optimal,1.0,0,True,True,0.11558814263982968,1.0,0.008948087692260742,0.5012799379768242,1.0,1
2,armin,0.4,100,True,True,0.11558814263982968,1.0,0.05778312683105469,0.5012799379768242,1.0,1
2,armin,0.5,100,True,True,0.1595302560823051,1.3801610826068738,0.0759279727935791,0.5068706434125125,0.5,1
