n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,complete,True,True,0.7837925716084367,0.7837925716084367,0.06599092483520508,0.55457425,1.0,1
1,incomplete,True,True,0.9742648800155894,1.2430136688030617,0.05979299545288086,0.5773926,0.5,1
2,incomplete,True,True,2.1280897850248097,2.7151185940148848,0.08528494834899902,0.83783054,0.5,1
3,incomplete,True,True,1.898567787203018,2.4222834662835964,0.05833697319030762,0.8531374,0.5,1
4,incomplete,True,True,1.7486805461876318,2.2310501649679186,0.04638099670410156,0.7933733,0.5,1
0,complete,True,True,0.07494386738012702,0.07494386738012702,0.0415499210357666,0.50034356,1.0,1
1,incomplete,True,False,0.0,0.0,0.024232864379882812,0.43718016,0.0,0
2,incomplete,True,False,4.3643519741964887e-07,5.823494472282585e-06,0.027740001678466797,0.44340092,0.0,0
3,incomplete,True,True,0.07494386738012702,1.0,0.03165793418884277,0.50034356,1.0,1
4,incomplete,True,True,1.0741899365978698,14.3332600004402,0.05827903747558594,0.7861002,1.0,1
0,complete,True,True,0.7494346268567235,0.7494346268567235,0.05545210838317871,0.5840982,1.0,1
1,incomplete,True,False,0.6778547043136279,0.9044881034609838,0.05005598068237305,0.45919698,0.3333333333333333,1
2,incomplete,True,True,1.0067103774562292,1.343293119079073,0.07033801078796387,0.6202492,0.25,1
3,incomplete,True,True,0.7494346268567235,1.0,0.038227081298828125,0.5840982,1.0,1
4,incomplete,True,False,0.47464274472773066,0.6333344199993479,0.0401768684387207,0.4426059,1.0,1
0,complete,True,True,0.9993288599365524,0.9993288599365524,0.2901148796081543,0.5176622,1.0,1
1,incomplete,True,False,0.22483070281937143,0.22498169704980397,0.03905296325683594,0.16039377,0.3333333333333333,1
2,incomplete,True,True,1.4489896660279546,1.449962794149617,0.4579010009765625,0.7601255,1.0,1
3,incomplete,True,False,0.1686226898691488,0.1687359353154823,0.034069061279296875,0.22579974,0.3333333333333333,1
4,incomplete,True,False,1.4613975448536378,1.4623790059925041,0.03952503204345703,0.41239655,0.3333333333333333,1
0,complete,True,True,1.0555240648424071,1.0555240648424071,0.16426801681518555,0.5130779,1.0,1
1,incomplete,True,False,1.1616934172938065,1.1005844925641282,0.07452702522277832,0.46935308,1.0,1
2,incomplete,True,True,3.9761436177083396,3.766985282615977,0.34767699241638184,0.93702734,0.25,1
3,incomplete,True,False,0.0,0.0,0.02460503578186035,0.12211895,0.0,0
4,incomplete,True,False,1.0982791715877755,1.0405060463986218,0.06422591209411621,0.4424212,0.6666666666666666,1
0,complete,True,True,0.07494388236881047,0.07494388236881047,0.039051055908203125,0.5307261,1.0,1
1,incomplete,True,False,8.918266706637445e-07,1.1899926217792229e-05,0.023457050323486328,0.4833026,1.0,0
2,incomplete,True,True,0.17486907384924313,2.3333335333321177,0.038002967834472656,0.5941986,1.0,1
3,incomplete,True,True,0.6226073045619784,8.30764680028226,0.07406902313232422,0.70241237,0.5,1
4,incomplete,True,True,0.24212577984390996,3.2307611000504544,0.03859305381774902,0.64075017,0.5,1
0,complete,True,True,0.09636536200882632,0.09636536200882632,0.04918098449707031,0.51718587,1.0,1
1,incomplete,True,False,0.0,0.0,0.0237119197845459,0.49946773,0.0,0
2,incomplete,True,True,1.7683768639292734,18.35075204477833,0.19266700744628906,0.8787627,0.0,1
3,incomplete,True,False,0.0,0.0,0.020975112915039062,0.49946773,0.0,0
4,incomplete,True,True,3.723768753653496,38.64219130222774,0.25127100944519043,0.9764703,0.0,1
0,complete,True,True,0.3013442778826974,0.3013442778826974,0.049506187438964844,0.5095209,1.0,1
1,incomplete,True,False,8.918266706637445e-07,2.9594942931383647e-06,0.0260159969329834,0.24969655,0.5,0
2,incomplete,True,True,0.3013442778826974,1.0,0.045427799224853516,0.5095209,1.0,1
3,incomplete,True,True,0.5542867606831827,1.8393804076112135,0.044918060302734375,0.60018706,0.6666666666666666,1
4,incomplete,True,True,3.5689229867663186,11.8433408188211,0.11400008201599121,0.9773172,0.5,1
0,complete,True,True,0.5115944333298376,0.5115944333298376,0.04873299598693848,0.50103974,1.0,1
1,incomplete,True,False,0.33725380244165665,0.6592210166294378,0.047554969787597656,0.46052992,0.5,1
2,incomplete,True,False,0.33725380244165665,0.6592210166294378,0.043565988540649414,0.46052992,0.5,1
3,incomplete,True,True,0.9274332844327534,1.8128291162128698,0.07694196701049805,0.78422236,0.5,1
4,incomplete,True,True,1.2059779863078386,2.3572930191175767,0.062309980392456055,0.74338853,0.0,1
0,complete,True,True,0.9898958651842866,0.9898958651842866,0.10405302047729492,0.5017814,1.0,1
1,incomplete,True,True,1.9110580511713684,1.9305647375500363,0.13631820678710938,0.6431612,0.3333333333333333,1
2,incomplete,True,True,1.1429044724358115,1.1545704074872962,0.11565208435058594,0.559651,1.0,1
3,incomplete,True,True,4.491262554628403,4.537106086196526,0.3686809539794922,0.91562927,0.3333333333333333,1
4,incomplete,True,True,4.0094737473207775,4.050399530231741,0.17079591751098633,0.8761349,0.3333333333333333,1
0,complete,True,True,0.7841596534506137,0.7841596534506137,0.10671210289001465,0.51060814,1.0,1
1,incomplete,True,True,0.7841596534506137,1.0,0.10057997703552246,0.51060814,1.0,1
2,incomplete,True,True,3.000733308908596,3.8266866902730565,0.3661360740661621,0.8333469,0.25,1
3,incomplete,True,True,0.9549445942337842,1.2177935832730606,0.12232112884521484,0.60426736,0.75,1
4,incomplete,True,False,0.0,0.0,0.022492170333862305,0.13331252,0.0,0
0,complete,True,True,0.7690920024983412,0.7690920024983412,0.0629420280456543,0.53367925,1.0,1
1,incomplete,True,False,0.0,0.0,0.026758909225463867,0.21626306,0.0,0
2,incomplete,True,False,0.0,0.0,0.02450108528137207,0.21626306,0.0,0
3,incomplete,True,False,0.2753585608815571,0.35803071672449355,0.0461270809173584,0.2877705,0.3333333333333333,1
4,incomplete,True,False,0.6729859812834338,0.8750396299757197,0.044137001037597656,0.21670973,0.3333333333333333,1
0,complete,True,True,0.8182052147714919,0.8182052147714919,0.26111483573913574,0.5218826,1.0,1
1,incomplete,True,True,1.6131244656933776,1.97154019134905,0.2792799472808838,0.7666934,0.75,1
2,incomplete,True,False,1.4172571583989746,1.732153661223958,0.19443178176879883,0.4200285,0.5,1
3,incomplete,True,False,0.9952092615665775,1.21633209322006,0.06222820281982422,0.19118547,0.25,1
4,incomplete,True,False,0.0,0.0,0.021407127380371094,0.1356895,0.0,0
0,complete,True,True,0.6173325070948693,0.6173325070948693,0.17205309867858887,0.5144347,1.0,1
1,incomplete,True,True,3.258033848825826,5.277599691223037,0.4641289710998535,0.8972152,0.75,1
2,incomplete,True,False,0.22820256168131453,0.36965907198897147,0.07137417793273926,0.2557661,0.5,1
3,incomplete,True,False,4.165972338499995e-07,6.74834435352322e-07,0.02658700942993164,0.16605604,0.25,0
4,incomplete,True,True,3.8064046848370956,6.16589057127384,0.20863604545593262,0.94039327,0.75,1
0,complete,True,True,0.04216421320652882,0.04216421320652882,0.03943991661071777,0.53560066,1.0,1
1,incomplete,True,True,0.09992565612962159,2.369916299402187,0.03307294845581055,0.58397806,0.0,1
2,incomplete,True,True,0.2685567687021293,6.369305823084711,0.037535905838012695,0.7503507,0.5,1
3,incomplete,True,True,0.10348787066333112,2.4544006111634684,0.040170907974243164,0.567665,0.5,1
4,incomplete,True,True,0.36211770704862445,8.588271415735873,0.03758716583251953,0.6667323,0.25,1
0,complete,True,True,0.5825993094169946,0.5825993094169946,0.05856013298034668,0.51367027,1.0,1
1,incomplete,True,True,1.077504658658038,1.8494780911022597,0.13669395446777344,0.6217147,0.75,1
2,incomplete,True,True,1.2087438148180119,2.074742958462478,0.10888290405273438,0.6661977,0.75,1
3,incomplete,True,False,0.0,0.0,0.027786970138549805,0.19075668,0.0,0
4,incomplete,True,False,0.8333184998897261,1.4303458421940551,0.06024599075317383,0.41428834,0.5,1
0,complete,True,True,0.5034671361583545,0.5034671361583545,0.051332950592041016,0.51164025,1.0,1
1,incomplete,True,True,0.5034671361583545,1.0,0.047698974609375,0.51164025,1.0,1
2,incomplete,True,False,0.0,0.0,0.022998809814453125,0.22936314,0.0,0
3,incomplete,True,True,0.674491209137102,1.3396926247932015,0.03647589683532715,0.58253676,0.5,1
4,incomplete,True,True,1.3770944305799138,2.735222086366287,0.045845985412597656,0.8198819,0.5,1
0,complete,True,False,0.16869259240523388,0.16869259240523388,0.05644416809082031,0.444143,1.0,1
