n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
4,incomplete,True,False,0.0,0.0,0.02630615234375,0.11052108,0.0,0
0,complete,True,True,1.0775645851912699,1.0775645851912699,0.429340124130249,0.5164573,1.0,1
1,incomplete,True,True,1.1099771846169184,1.0300794958103558,0.26171112060546875,0.534295,0.5,1
2,incomplete,True,False,0.6236020704623764,0.578714333258907,0.08154511451721191,0.32268447,0.5,1
3,incomplete,True,False,0.14662842597317285,0.13607390961827687,0.04126596450805664,0.2277894,0.25,1
4,incomplete,True,False,1.682930515280512,1.5617908554240287,0.11781692504882812,0.36573035,0.75,1
0,complete,True,True,1.6316724990279399,1.6316724990279399,0.48082399368286133,0.51493317,1.0,1
1,incomplete,True,False,1.433292863887765,0.8784194528875381,0.1625840663909912,0.49599493,0.5,1
2,incomplete,True,True,3.071261760031023,1.8822783137306724,0.1996781826019287,0.536924,0.25,1
3,incomplete,True,True,2.236397699860829,1.3706167758500256,0.15283608436584473,0.608132,0.25,1
4,incomplete,True,False,0.349289857586094,0.21406860616587062,0.10472893714904785,0.2686056,0.5,1
0,complete,True,True,2.724923277794791,2.724923277794791,0.4775111675262451,0.507303,1.0,1
1,incomplete,True,False,2.581806541015094,0.9474786178583648,0.4223780632019043,0.49120033,0.75,1
2,incomplete,True,False,2.0412220352581167,0.7490933971946631,0.33794307708740234,0.40421164,0.5,1
3,incomplete,True,False,2.79913665182787,1.0272350325008557,0.4162421226501465,0.45632565,0.25,1
4,incomplete,True,True,3.66010426833623,1.3431953472459806,0.5740048885345459,0.5839259,0.75,1
0,complete,True,True,0.3372453797382976,0.3372453797382976,0.14572501182556152,0.5078286,1.0,1
1,incomplete,True,False,0.0,0.0,0.022218942642211914,0.46524447,0.0,0
2,incomplete,True,True,0.6336663187714329,1.8789473684210527,0.28258395195007324,0.55642754,0.3333333333333333,1
3,incomplete,True,True,1.011736139214893,3.0000000000000004,0.6197829246520996,0.6281172,0.5,1
4,incomplete,True,False,0.0,0.0,0.016427993774414062,0.46524447,0.0,0
0,complete,True,True,1.6549112562872175,1.6549112562872175,0.19387412071228027,0.5049402,1.0,1
1,incomplete,True,True,1.6549112562872175,1.0,0.1674818992614746,0.5049402,1.0,1
2,incomplete,True,False,1.300803607562005,0.7860262008733625,0.12004208564758301,0.47244734,0.5,1
3,incomplete,True,False,0.8174534748004387,0.49395607872919434,0.12328100204467773,0.28999764,0.25,1
4,incomplete,True,False,0.2890674683471122,0.17467248908296942,0.02906203269958496,0.15211189,0.25,1
0,complete,True,True,1.3223293219764876,1.3223293219764876,0.0957639217376709,0.50202084,1.0,1
1,incomplete,True,True,2.1318725790599524,1.6122100172999563,0.46303415298461914,0.589792,0.25,1
2,incomplete,True,True,1.9511355882830204,1.4755292466529104,0.6627359390258789,0.5697974,0.25,1
3,incomplete,True,True,2.2434002177979684,1.6965518199692908,0.12134695053100586,0.5907314,0.5,1
4,incomplete,True,False,0.0,0.0,0.019195079803466797,0.20109266,0.0,0
0,complete,True,True,0.3372453797382976,0.3372453797382976,0.20671486854553223,0.5248618,1.0,1
1,incomplete,True,False,0.0,0.0,0.026586055755615234,0.337892,0.0,0
2,incomplete,True,True,1.011736139214893,3.0000000000000004,0.6329820156097412,0.52551043,0.5,1
3,incomplete,True,False,0.0843113449345744,0.25,0.03381705284118652,0.41982198,1.0,1
4,incomplete,True,True,1.4222957319397769,4.217391304347826,0.09361004829406738,0.6426241,0.3333333333333333,1
0,complete,True,True,0.45528126264670177,0.45528126264670177,0.1018369197845459,0.5177207,1.0,1
1,incomplete,True,True,0.45528126264670177,1.0,0.07506108283996582,0.5177207,1.0,1
2,incomplete,True,False,0.0,0.0,0.023508071899414062,0.436077,0.0,0
3,incomplete,True,True,0.6239039525158505,1.3703703703703702,0.1662459373474121,0.5754367,1.0,1
4,incomplete,True,False,0.3594325757737119,0.7894736842105263,0.04531407356262207,0.4965229,0.5,1
0,complete,True,True,2.3024790652805027,2.3024790652805027,1.0933988094329834,0.54641473,1.0,1
1,incomplete,True,False,1.8809223406076314,0.8169118099575361,1.0404767990112305,0.479362,1.0,1
2,incomplete,True,True,2.8806140019747275,1.2510923749153795,0.21781587600708008,0.66025126,1.0,1
3,incomplete,True,False,1.2767146518664125,0.5544956612714631,0.16251897811889648,0.35003293,0.5,1
4,incomplete,True,False,0.5058680696074465,0.21970582805095706,0.06502819061279297,0.25437772,0.25,1
0,complete,True,True,0.7588021044111696,0.7588021044111696,0.12441205978393555,0.52280617,1.0,1
1,incomplete,True,True,1.129772022123297,1.488888888888889,0.10404515266418457,0.52280617,0.5,1
2,incomplete,True,False,0.0,0.0,0.021258831024169922,0.326737,0.0,0
3,incomplete,True,True,1.5681910157830838,2.066666666666667,0.30036187171936035,0.55643994,0.3333333333333333,1
4,incomplete,True,False,0.3372453797382976,0.4444444444444445,0.02851104736328125,0.3455463,0.0,1
0,complete,True,True,3.2155613815916806,3.2155613815916806,1.3422839641571045,0.50551546,1.0,1
1,incomplete,True,False,2.4394082467736857,0.758625930992552,0.9068830013275146,0.42228538,0.75,1
2,incomplete,True,True,4.755490487035229,1.4788989923374731,0.3958311080932617,0.50355124,0.5,1
3,incomplete,True,False,1.2866644379145917,0.40013679890560877,0.09748315811157227,0.30847234,0.5,1
4,incomplete,True,False,3.6133433543389026,1.1237052960719172,0.2916598320007324,0.35203677,0.25,1
0,complete,True,True,1.4184143912522518,1.4184143912522518,0.5290780067443848,0.51646936,1.0,1
1,incomplete,True,True,1.9001935051641055,1.3396603396603397,0.16736221313476562,0.5235814,0.75,1
2,incomplete,True,False,0.3223669071027845,0.22727272727272727,0.036441802978515625,0.15964478,0.3333333333333333,1
3,incomplete,True,False,1.0169728687139348,0.7169786735004127,0.28389596939086914,0.3830387,0.6666666666666666,1
4,incomplete,True,True,3.4137828880371788,2.4067599067599064,0.2804598808288574,0.72440654,0.75,1
0,complete,True,True,0.0843113449345744,0.0843113449345744,0.05004620552062988,0.53735626,1.0,1
1,incomplete,True,False,0.0,0.0,0.023805856704711914,0.43704706,0.0,0
2,incomplete,True,False,0.0,0.0,0.027991056442260742,0.43704706,0.0,0
3,incomplete,True,True,1.3709757828491662,16.26086956521739,0.46341490745544434,0.6269153,0.5,1
4,incomplete,True,True,3.4223074622138547,40.59130434782609,0.1228640079498291,0.68332094,0.25,1
0,complete,True,True,0.9125463216448053,0.9125463216448053,0.13174200057983398,0.51619434,1.0,1
1,incomplete,True,False,0.37023677558226153,0.40571833648393196,0.045085906982421875,0.34344596,0.5,1
2,incomplete,True,True,4.131255901794146,4.5271739130434785,0.3659789562225342,0.75918806,0.3333333333333333,1
3,incomplete,True,False,0.6744907594765952,0.7391304347826086,0.19971108436584473,0.4919979,0.5,1
4,incomplete,True,True,2.233187892720828,2.4472049689440993,0.16434383392333984,0.5058646,0.6666666666666666,1
0,complete,True,True,2.4618912720895723,2.4618912720895723,0.2385849952697754,0.5029589,1.0,1
1,incomplete,True,True,2.5454694748942805,1.0339487790351398,0.7498328685760498,0.5142162,0.6666666666666666,1
2,incomplete,True,False,1.9926803089754193,0.809410363311495,0.21421194076538086,0.37277216,0.6666666666666666,1
3,incomplete,True,False,1.865008843788778,0.7575512635071897,0.15951299667358398,0.3202179,0.25,1
4,incomplete,True,True,2.9311022352037255,1.1905896366885051,0.30425190925598145,0.5043881,0.6666666666666666,1
0,complete,True,True,1.2405812183230234,1.2405812183230234,0.10594892501831055,0.50085056,1.0,1
1,incomplete,True,False,1.0398399208597509,0.8381877022653721,0.09896492958068848,0.47301614,0.5,1
2,incomplete,True,False,0.7869058860560277,0.6343042071197411,0.23904800415039062,0.40916032,0.5,1
3,incomplete,True,False,0.39345294302801387,0.31715210355987056,0.037138938903808594,0.29144216,0.0,1
4,incomplete,True,True,3.5096561102578736,2.829041789784719,0.14371299743652344,0.708503,0.5,1
0,complete,True,True,0.7025945411214534,0.7025945411214534,0.5564689636230469,0.5335641,1.0,1
